Platform,Network,Program ,FEP Starts 
PC,Oxygen,Brandi Hungerford & Robert Lemke,0
PC,Oxygen,Breaking Up and Breaking It,0
PC,Oxygen,Brenda Bratschi,0
PC,Oxygen,Bridesmaids,0
PC,Oxygen,Brookey Lee West,0
PC,Oxygen,Brynn Hartman,0
PC,Oxygen,Calvin Comes to Stay,0
PC,Oxygen,Calvin Goes to Work,0
PC,Oxygen,Camia Gamet,0
PC,Oxygen,Candy Wars,0
PC,Oxygen,Careful What You Wish For,0
PC,Oxygen,Caren Pressley-Brown,0
PC,Oxygen,Carla Hughes,0
PC,Oxygen,Carmen Montelongo,0
PC,Oxygen,Cassandra Kimbrough & Antonio Drayton,0
PC,Oxygen,Center Stage: Turn It Up,0
PC,Oxygen,Charlie's Angels,0
PC,Oxygen,Charlie's Angels: Full Throttle,0
PC,Oxygen,Cheryl Kunkle,0
PC,Oxygen,Child-Care Class,0
PC,Oxygen,Christine Billis,0
PC,Oxygen,Christine Paolilla,0
PC,Oxygen,CIZE Dance Workout!,0
PC,Oxygen,Claire's New Boyfriend,0
PC,Oxygen,Claire's Permit,0
PC,Oxygen,Class Reunion,0
PC,Oxygen,Clean up this Fall with Shark Lift Away. 3 Vacuums in one. Breakthrough Vacuum Design!,0
PC,Oxygen,Constance Clark,0
PC,Oxygen,Courtenay Savage,0
PC,Oxygen,"Crouching Mother, Hidden Father",0
PC,Oxygen,Cynthia George,0
PC,Oxygen,Dalia Dippolito,0
PC,Oxygen,Daniella Issa Helayel,0
PC,Oxygen,Daphne Wright,0
PC,Oxygen,Denise Bozarth,0
PC,Oxygen,Dianna Saunders,0
PC,Oxygen,Diary of a Mad Teen,0
PC,Oxygen,Dine at the Y,0
PC,Oxygen,Duking It Out,0
PC,Oxygen,Elicia Hughes,0
PC,Oxygen,Elizabeth Guthrie-Nail,0
PC,Oxygen,Elizabeth Reynolds,0
PC,Oxygen,Empty Nest,0
PC,Oxygen,Empty Nest?,0
PC,Oxygen,Eric Daman,0
PC,Oxygen,Erin Everett,0
PC,Oxygen,Ever After: A Cinderella Story,0
PC,Oxygen,Exondia Salado,0
PC,Oxygen,Exploring Greece,0
PC,Oxygen,Failure to Communicate,0
PC,Oxygen,Fake It 'Til You Take It,0
PC,Oxygen,Fantasy Camp,0
PC,Oxygen,Fast Joint Relief,0
PC,Oxygen,Fever Pitch,0
PC,Oxygen,Fifty Sense,0
PC,Oxygen,Fighting Kyles,0
PC,Oxygen,Finale Part 1: The Finalists Shoot Their Guess Campaign,0
PC,Oxygen,Finale Part 2: The Guy or Girl Who Becomes America's Next Top Model,0
PC,Oxygen,Finale Part Two: America's Next Top Model Is...,0
PC,Oxygen,Finding My Father,0
PC,Oxygen,Fix My Mom,0
PC,Oxygen,Franca Sozzani,0
PC,Oxygen,Francesco Carrozzini,0
PC,Oxygen,Funny Girls,0
PC,Oxygen,Game,0
PC,Oxygen,Georgina Chapman,0
PC,Oxygen,Get Out,0
PC,Oxygen,Ghost,0
PC,Oxygen,Good Hair,0
PC,Oxygen,Graduation,0
PC,Oxygen,Grassy Knoll,0
PC,Oxygen,Guardian Angels,0
PC,Oxygen,"Hair Today, Gone Tomorrow",0
PC,Oxygen,Hard Knock Life,0
PC,Oxygen,"He Heard, She Heard",0
PC,Oxygen,"He Said, She Said",0
PC,Oxygen,He's Having a Baby,0
PC,Oxygen,Heather Horst,0
PC,Oxygen,Heather Miller,0
PC,Oxygen,Hello Hollywood,0
PC,Oxygen,Here Come Da Judge,0
PC,Oxygen,House at the End of the Street,0
PC,Oxygen,House Party,0
PC,Oxygen,How to Lose a Guy in 10 Days,0
PC,Oxygen,I Plead the 5Th,0
PC,Oxygen,"If It Don't Fit,Â You Must Acquit",0
PC,Oxygen,Illegal Smile,0
PC,Oxygen,Investor Wars,0
PC,Oxygen,It Takes A Sister,0
PC,Oxygen,Ivan Bart,0
PC,Oxygen,Jane Dorotik,0
PC,Oxygen,Jane Reth,0
PC,Oxygen,Jay Gets Fired,0
PC,Oxygen,Jay Goes to School,0
PC,Oxygen,Jay the Artist,0
PC,Oxygen,Jessica Hill,0
PC,Oxygen,Jez Smith,0
PC,Oxygen,Joanna Findlay,0
PC,Oxygen,Jodi Arias Part 1,0
PC,Oxygen,Jones/Lewis,0
PC,Oxygen,Jordan Shaver,0
PC,Oxygen,Jr. Executive,0
PC,Oxygen,Jr. Sells His Car,0
PC,Oxygen,Jr.'s Dating Dilemma,0
PC,Oxygen,Jr.'s Risky Business,0
PC,Oxygen,Judith Hawkey,0
PC,Oxygen,Julia Phillips,0
PC,Oxygen,Jury Duty,0
PC,Oxygen,Kalila Taylor,0
PC,Oxygen,Katey Passaniti,0
PC,Oxygen,Kathleen Dorsett,0
PC,Oxygen,Kathleen Wise,0
PC,Oxygen,Kathy Griffin,0
PC,Oxygen,Katie Belflower/Mike Simons,0
PC,Oxygen,Keisha Jones,0
PC,Oxygen,killerpost,3120
PC,Oxygen,Killing Farm,0
PC,Oxygen,Kimberly Cargill,0
PC,Oxygen,Kristi Fulgham,0
PC,Oxygen,Kyle Hagler,0
PC,Oxygen,Lana Marks,0
PC,Oxygen,Learning to Earn It,0
PC,Oxygen,Leslie/Mike MacKool,0
PC,Oxygen,Let Them Eat Pie,0
PC,Oxygen,Letting Go,0
PC,Oxygen,Like A Boss,3397
PC,Oxygen,Linda Pedroza,0
PC,Oxygen,Lisa Gilliam,0
PC,Oxygen,Live,1
PC,Oxygen,Living Different,0
PC,Oxygen,Living With Funny,2131
PC,Oxygen,Living With the Spotlight,0
PC,Oxygen,Lois Kay Cloud,0
PC,Oxygen,"Look Younger Than Ever: It's Science, Not Magic",0
PC,Oxygen,Lori Goldstein,0
PC,Oxygen,Making the Grade,0
PC,Oxygen,Man of the Year,0
PC,Oxygen,Mandy Smith,0
PC,Oxygen,Marathon,0
PC,Oxygen,Margherita Missoni,0
PC,Oxygen,Marissa DeVault,0
PC,Oxygen,Marjorie Orbin,0
PC,Oxygen,Mary Ann Langley,0
PC,Oxygen,Mary Beth Harshbarger,0
PC,Oxygen,Mary Jane Fonder,0
PC,Oxygen,Mary Krueger,0
PC,Oxygen,Maryann Castorena,0
PC,Oxygen,Meet the Parents,0
PC,Oxygen,Melissa Stredney,0
PC,Oxygen,Menendez: A Killing in Beverly Hills,0
PC,Oxygen,Michael's Band,0
PC,Oxygen,Michael's Garden,0
PC,Oxygen,Michael's Tribe,0
PC,Oxygen,Michele Despain,0
PC,Oxygen,Michele Williams,0
PC,Oxygen,Michelle Hetzel,0
PC,Oxygen,Micro-Momager,0
PC,Oxygen,Mindy Dodd,0
PC,Oxygen,Miss Congeniality,0
PC,Oxygen,Moving on Out,0
PC,Oxygen,"Moving On, Moving Out",0
PC,Oxygen,My Best Friend's Wedding,0
PC,Oxygen,My Crazy Love,0
PC,Oxygen,Nancy Gelber,0
PC,Oxygen,Nancy Seaman,0
PC,Oxygen,Nanette Johnston,0
PC,Oxygen,Narcy Novack,0
PC,Oxygen,Ncredible Change,0
PC,Oxygen,Never Live With Someone That Won the Heisman,0
PC,Oxygen,Nicholas Tse,0
PC,Oxygen,Nicole Houchin & John Mackay,0
PC,Oxygen,Nikos Papadopoulos,0
PC,Oxygen,"Ninja Coffee Bar with Sofia Vergara - Classic Brew, Rich Brew, Over Ice Brew, Specialty & Frozen Blended Brew",0
PC,Oxygen,No Room for T.H.O.T.s,0
PC,Oxygen,No Rules,0
PC,Oxygen,Not So Hostile Takeover,0
PC,Oxygen,Of Breasts and Basketball,0
PC,Oxygen,Of Mice and Man,0
PC,Oxygen,Oh Baby!,0
PC,Oxygen,Omaima Nelson,0
PC,Oxygen,Open Your Heart,0
PC,Oxygen,Outbreak Monkey,0
PC,Oxygen,Oxygen Programming,0
PC,Oxygen,Paid Programming,0
PC,Oxygen,Pamela Ballin,0
PC,Oxygen,Pamela Phillips,0
PC,Oxygen,"Pamela Smart & William ""Billy"" Flynn",0
PC,Oxygen,Papa Said Knock You Out,0
PC,Oxygen,Party in a Sweatbox,0
PC,Oxygen,Patricia Burney,0
PC,Oxygen,Patricia Olsen,0
PC,Oxygen,Patrick Demarchelier,0
PC,Oxygen,Perfect Dad,0
PC,Oxygen,Pilot,0
PC,Oxygen,PiYo Craze!,0
PC,Oxygen,Player Gets Played,0
PC,Oxygen,Poker Face,0
PC,Oxygen,Preachers of Atlanta,2153
PC,Oxygen,Preachers of LA,0
PC,Oxygen,Pretty. Strong.,0
PC,Oxygen,Pride & Prejudice,0
PC,Oxygen,Pt. 2 Jodi Arias,0
PC,Oxygen,Quality Time,0
PC,Oxygen,Quit Your Day Job,1538
PC,Oxygen,Rachel Zoe,0
PC,Oxygen,Raynella Leath,0
PC,Oxygen,Rebecca Bryan,0
PC,Oxygen,Recipe for Disaster,0
PC,Oxygen,Regina Williams,0
PC,Oxygen,Release the Beast and Other Tall Tales,0
PC,Oxygen,Rennie Pratt,0
PC,Oxygen,Restaurant Wars,0
PC,Oxygen,Return of the Wall,0
PC,Oxygen,Reunion Part 1,0
PC,Oxygen,Reunion Part 2,0
PC,Oxygen,Reunion Part 3,0
PC,Oxygen,Rich in Faith,0
PC,Oxygen,Road Trip,0
PC,Oxygen,Roberto Cavalli,0
PC,Oxygen,Rocky Boat Horror Story,0
PC,Oxygen,Rodriguez/Nieves,0
PC,Oxygen,Romantic Night,0
PC,Oxygen,Ruby Padgett/Mitchell Sims,0
PC,Oxygen,Rules of Enragement,0
PC,Oxygen,Sabrina Zunich,0
PC,Oxygen,Sacco/Puccio,0
PC,Oxygen,Safe Haven,0
PC,Oxygen,Samba Story,0
PC,Oxygen,Sandra Plunkett,0
PC,Oxygen,Sarah Kolb,0
PC,Oxygen,Season Finale,0
PC,Oxygen,Secrets Revealed,0
PC,Oxygen,Selena: Death of a Superstar,0
PC,Oxygen,Sharon's Picture,0
PC,Oxygen,Shellye Stark,0
PC,Oxygen,Silence Is Golden,0
PC,Oxygen,Sis and the City,0
PC,Oxygen,Sister Story,0
PC,Oxygen,Sisterhood of Hip Hop,0
PC,Oxygen,Snapback,0
PC,Oxygen,Snapped,3816
PC,Oxygen,Snapped: Killer Couples,3360
PC,Oxygen,Snapping and Sniffing,0
PC,Oxygen,Social Media,0
PC,Oxygen,Socialmediaritis,0
PC,Oxygen,Sonia Dara,0
PC,Oxygen,Study Buddy,0
PC,Oxygen,Sweetheart's Day,0
PC,Oxygen,Table for Too Many,0
PC,Oxygen,Tammy Armstrong,0
PC,Oxygen,Tee for Too Many,0
PC,Oxygen,Teresa Imel,0
PC,Oxygen,Teresa Stone,0
PC,Oxygen,The 'V' Story,0
PC,Oxygen,The Anniversary Present,0
PC,Oxygen,The Baby,0
PC,Oxygen,The Big Bang Theory,0
PC,Oxygen,The Director,0
PC,Oxygen,The Director and the Houseguest,0
PC,Oxygen,The Ex Boyfriend Issue,0
PC,Oxygen,The Fellowship of the Baby,0
PC,Oxygen,The Funeral,0
PC,Oxygen,The Girl Who Gets Kissed on an Elephant,0
PC,Oxygen,The Girl Who Gets Punked,0
PC,Oxygen,The Girl Who Gets Pwn'd,0
PC,Oxygen,The Girl Who Got Five Frames,0
PC,Oxygen,The Girl Who Says It's Over,0
PC,Oxygen,The Girl With the Bloodcurdling Scream,0
PC,Oxygen,The Guy Who Becomes a Bat,0
PC,Oxygen,The Guy Who Gets Caught in a Lie,0
PC,Oxygen,The Guy Who Has a Panic Attack,0
PC,Oxygen,The Guy Who Parties Too Hard,0
PC,Oxygen,The Guy Who Wears Heels,0
PC,Oxygen,The Guy Who Wows Betsey Johnson,0
PC,Oxygen,The Guy With Moves Like Elvis,0
PC,Oxygen,The Kyles Go to Hawaii,0
PC,Oxygen,The Lady Is Not a Tramp,0
PC,Oxygen,The Last Song,0
PC,Oxygen,The Maid,0
PC,Oxygen,The Perfect Husband,0
PC,Oxygen,The Prancing Elites Project,2425
PC,Oxygen,The Proposal,0
PC,Oxygen,The Return of Bobby Shaw,0
PC,Oxygen,The Shades of It All,0
PC,Oxygen,The Sweet Hairafter,0
PC,Oxygen,The Truth Hurts,0
PC,Oxygen,The Wedding,0
PC,Oxygen,The Whole World Is Watching,0
PC,Oxygen,They Call Me El Foosay,0
PC,Oxygen,Thru Thick and Thin,0
PC,Oxygen,Trouble in Paradise,0
PC,Oxygen,"Twin Some, Lose Some",0
PC,Oxygen,Tyson Beckford,0
PC,Oxygen,Ultimatums,0
PC,Oxygen,Ultrasound,0
PC,Oxygen,Unbeweavable,0
PC,Oxygen,Vonlee Nicole Titlow,0
PC,Oxygen,Walk in My Shoes,0
PC,Oxygen,Weave Goodbye,0
PC,Oxygen,While Out,0
PC,Oxygen,Whitehead Twins,0
PC,Oxygen,Who's Been Naughty Who's Been Nice,0
PC,Oxygen,Wild Things,0
PC,Oxygen,Winning the Wrinkle War with Dr.Denese SkinScience,0
PC,Oxygen,Working It,0
PC,Oxygen,Worst Post Ever: With Frankie Grande,0
PC,Oxygen,Yalanda Lind,0
PC,Oxygen,Zac Posen,0
PC,sprout,,0
PC,style,,0
PC,Syfy,,0
PC,Syfy,#CancelColbert,0
PC,Syfy,12 Monkeys,30305
PC,Syfy,12 Monkeys Blog,0
PC,Syfy,12 Monkeys Special Feature,0
PC,Syfy,16-mm Shrine,0
PC,Syfy,31 Days of Halloween,0
PC,Syfy,6 Souls,0
PC,Syfy,9,0
PC,Syfy,A Bullet Runs Through It,0
PC,Syfy,Abduction,0
PC,Syfy,Adults Only,0
PC,Syfy,Ahool; Pinatubo Monster,0
PC,Syfy,Aladdin and the Death Lamp,0
PC,Syfy,American Horror House,0
PC,Syfy,Anacondas: The Hunt for the Blood Orchid,0
PC,Syfy,Apocalypse L.A.,0
PC,Syfy,Arachnoquake,0
PC,Syfy,Arms of Mine,0
PC,Syfy,Army of Darkness,0
PC,Syfy,Atari,0
PC,Syfy,Bad Girls,0
PC,Syfy,Batman Forever,0
PC,Syfy,Batman Returns,0
PC,Syfy,Battle of the Damned,0
PC,Syfy,Battledogs,0
PC,Syfy,Bazillion Dollar Club,0
PC,Syfy,Best Pan Ever!,0
PC,Syfy,Big Ass Spider!,0
PC,Syfy,Bigfoot,0
PC,Syfy,Bitten,17736
PC,Syfy,Bitten Blog,0
PC,Syfy,Black Leather Jackets,0
PC,Syfy,Blade,0
PC,Syfy,Blade: Trinity,0
PC,Syfy,Blastr,0
PC,Syfy,Body Beast!,0
PC,Syfy,Boogeyman,0
PC,Syfy,Bottled Up,0
PC,Syfy,"Buy gold, at-cost!",0
PC,Syfy,Caesar and Me,0
PC,Syfy,Capitol Theater Haunting,0
PC,Syfy,Cassandra Complex,0
PC,Syfy,Catwoman,0
PC,Syfy,Charlie's Angels,0
PC,Syfy,Charlie's Angels: Full Throttle,0
PC,Syfy,Child's Play,0
PC,Syfy,Childhoods End,0
PC,Syfy,Children of the Corn,0
PC,Syfy,Cirque du Freak: The Vampire's Assistant,0
PC,Syfy,CIZE Dance Workout!,0
PC,Syfy,Clean up this Fall with Shark Lift Away. 3 Vacuums in one. Breakthrough Vacuum Design!,0
PC,Syfy,Close Up Kings,0
PC,Syfy,Come Wander with Me,0
PC,Syfy,Consequences of Advanced Spellcasting,0
PC,Syfy,Continuum,0
PC,Syfy,Cook Healthier Meals with Nuwave & Make Your Exercise Count,0
PC,Syfy,Covert Characters,0
PC,Syfy,Crimson Force,0
PC,Syfy,Dark Matter,0
PC,Syfy,Dead 7,0
PC,Syfy,Dead Still,0
PC,Syfy,Death's Doorstep,0
PC,Syfy,Deep Impact,0
PC,Syfy,Defiance,2983
PC,Syfy,Diggin' Up Bones,0
PC,Syfy,Divine Move,0
PC,Syfy,Dog Eat Dog,0
PC,Syfy,Dominion,2127
PC,Syfy,Drag Me to Hell,0
PC,Syfy,Dragon Blades Spectacular,0
PC,Syfy,Dragon Dynasty,0
PC,Syfy,Drive Angry,0
PC,Syfy,Dungeons & Dragons: The Book of Vile Darkness,0
PC,Syfy,Escape Clause,0
PC,Syfy,Evil Dead II,0
PC,Syfy,Face Off,69665
PC,Syfy,Face Off Special Feature,0
PC,Syfy,Fast Joint Relief,0
PC,Syfy,Food Fight,0
PC,Syfy,Foreign Bodies,0
PC,Syfy,Fox Hollow Farm,0
PC,Syfy,Freddy vs. Jason,0
PC,Syfy,From Agnes with Love,0
PC,Syfy,G.I. Joe: Retaliation,0
PC,Syfy,Geeks Who Drink,0
PC,Syfy,Ghost Hunters,0
PC,Syfy,Gleek Tragedy,0
PC,Syfy,Good.Clean.Fun!,0
PC,Syfy,Green Tea,0
PC,Syfy,Grendel,0
PC,Syfy,Gum Drops,0
PC,Syfy,Haunted Cave; Burrunjor,0
PC,Syfy,Haunted Forest; Aswang,0
PC,Syfy,Haunting,0
PC,Syfy,Have You Brought Me Little Cakes,0
PC,Syfy,Haven,1359
PC,Syfy,Heatstroke,0
PC,Syfy,Heebie Jeebies,0
PC,Syfy,Helix,0
PC,Syfy,Helix Special Feature,0
PC,Syfy,Hollywood Sign Haunting; The Good Skeleton,0
PC,Syfy,Homecoming,0
PC,Syfy,Hostel,0
PC,Syfy,House of Bones,0
PC,Syfy,Hunters,34656
PC,Syfy,Hunters Blog,0
PC,Syfy,Hybrid,0
PC,Syfy,Ice Twisters,0
PC,Syfy,Identity theft: learn about it and how to get LifeLock protection,0
PC,Syfy,Impractical Applications,0
PC,Syfy,In His Image,0
PC,Syfy,In the Name of the King III,0
PC,Syfy,INCOME FOR LIFE!,0
PC,Syfy,Incorporated,0
PC,Syfy,Jeepers Creepers,0
PC,Syfy,Jersey Shore Shark Attack,0
PC,Syfy,Jim Henson's Creature Shop Challenge,0
PC,Syfy,Judgment Night,0
PC,Syfy,Jules Verne's The Mysterious Island,0
PC,Syfy,Keep One Eye Open,0
PC,Syfy,Keep the Home Fires Burning,0
PC,Syfy,Killjoys,5615
PC,Syfy,Killjoys Blog,0
PC,Syfy,Lady on the Stairs,0
PC,Syfy,Land of the Lost,0
PC,Syfy,Lavalantula,0
PC,Syfy,Leavin' on Your Mind,0
PC,Syfy,Legion,0
PC,Syfy,Let Me In,0
PC,Syfy,Live,3
PC,Syfy,Lost City Raiders,0
PC,Syfy,Lost Girl,0
PC,Syfy,Lost Girl Blog,0
PC,Syfy,Lost Languages,0
PC,Syfy,Maid of Orleans,0
PC,Syfy,"Mendings, Major and Minor",0
PC,Syfy,Mentally Divergent,0
PC,Syfy,Messages,0
PC,Syfy,Meteor Storm,0
PC,Syfy,Monster Ark,0
PC,Syfy,Monster Blades,0
PC,Syfy,Mothman,0
PC,Syfy,Mr. Denton on Doomsday,0
PC,Syfy,Mr. Garrity and the Graves,0
PC,Syfy,Mutant World,0
PC,Syfy,NEW Pro Rocket!,0
PC,Syfy,"Ninja Coffee Bar with Sofia Vergara - Classic Brew, Rich Brew, Over Ice Brew, Specialty & Frozen Blended Brew",0
PC,Syfy,Number Twelve Looks Just like You,0
PC,Syfy,"Nutri Ninja Blender Duo &#150; Summer's Total Crushing Blender for Healthier Living, Made Easy. Two Machines in One!",0
PC,Syfy,Ogre,0
PC,Syfy,Olympus,36
PC,Syfy,On Thursday We Leave for Home,0
PC,Syfy,One for the Angels,0
PC,Syfy,Orang Pendek; Worm Monster,0
PC,Syfy,Oz the Great and Powerful,0
PC,Syfy,Paid Programming,0
PC,Syfy,Paradox,0
PC,Syfy,Paranormal Witness,7144
PC,Syfy,Passage on the Lady Anne,0
PC,Syfy,Phenomenon,0
PC,Syfy,Polar Storm,0
PC,Syfy,Predestination,0
PC,Syfy,Primary,0
PC,Syfy,Purgatory,0
PC,Syfy,Queen of the Nile,0
PC,Syfy,Reactor,0
PC,Syfy,Red Faction: Origins,0
PC,Syfy,Red: Werewolf Hunter,0
PC,Syfy,Remedial Battle Magic,0
PC,Syfy,Resident Evil,0
PC,Syfy,Rock Monster,0
PC,Syfy,Sand Serpents,0
PC,Syfy,Scarecrow,0
PC,Syfy,Se7en,0
PC,Syfy,Second Screen,0
PC,Syfy,Secrets and Flies,0
PC,Syfy,Sext Gone Wrong,0
PC,Syfy,"Shark Rocket Deluxe Pro - Shark Ranked ""Highest in Customer Satisfaction with Upright Vacuums, Two Years in a Row""",0
PC,Syfy,"Shark Rocket Deluxe Pro - Shark Ranked Highest in Customer Satisfaction with Upright Vacuums, Two Years in a Row.",0
PC,Syfy,Sharknado 3,0
PC,Syfy,Shock the System,0
PC,Syfy,Shonin,0
PC,Syfy,Sinister Showdown Part 1,0
PC,Syfy,Sinister Showdown Part 2,0
PC,Syfy,Skull Island: Reign of Kong,0
PC,Syfy,Smoke and Mirrors,0
PC,Syfy,Snowmageddon,0
PC,Syfy,Sofia's Coffee Bar,0
PC,Syfy,Sounds and Silences,0
PC,Syfy,Spawn,0
PC,Syfy,Species: The Awakening,0
PC,Syfy,Splinter,0
PC,Syfy,Spur of the Moment,0
PC,Syfy,Stake Land,0
PC,Syfy,Star Runners,0
PC,Syfy,Star Trek Generations,0
PC,Syfy,Star Trek IV: The Voyage Home,0
PC,Syfy,Star Trek: First Contact,0
PC,Syfy,Star Trek: Nemesis,0
PC,Syfy,Starship Troopers,0
PC,Syfy,Starship Troopers 2: Hero of the Federation,0
PC,Syfy,Starship Troopers 3: Marauder,0
PC,Syfy,Starve,0
PC,Syfy,Stonehenge Apocalypse,0
PC,Syfy,Stopover in a Quiet Town,0
PC,Syfy,Super Eruption,0
PC,Syfy,Superman - The Movie,0
PC,Syfy,Superman II,0
PC,Syfy,Superman III,0
PC,Syfy,Superman IV: The Quest for Peace,0
PC,Syfy,Swamp Volcano,0
PC,Syfy,Syfy Blog,0
PC,Syfy,Syfy Movies,4427
PC,Syfy,T25 Sexy Bodies!,0
PC,Syfy,Tasmanian Devils,0
PC,Syfy,The Abduction,0
PC,Syfy,The Apartment,0
PC,Syfy,The Art of Warcraft,0
PC,Syfy,The Bard,0
PC,Syfy,The Beginning & the End,0
PC,Syfy,The Bewitchin' Pool,0
PC,Syfy,The Blade,0
PC,Syfy,The Brain Center at Whipple's,0
PC,Syfy,The Cabin in the Woods,0
PC,Syfy,The Cabin; Ghost in the Garden,0
PC,Syfy,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0
PC,Syfy,The Core,0
PC,Syfy,The Dead 2: India,0
PC,Syfy,The Dybbuk Box,0
PC,Syfy,The Expanse,15147
PC,Syfy,The Fear,0
PC,Syfy,The Fifth Element,0
PC,Syfy,The Final Destination,0
PC,Syfy,The Gauntlet II,0
PC,Syfy,The Golden Compass,0
PC,Syfy,The Incredible World of Horace Ford,0
PC,Syfy,The Internet Ruined My Life,8095
PC,Syfy,The Jeopardy Room,0
PC,Syfy,The Keys,0
PC,Syfy,The Last Night of a Jockey,0
PC,Syfy,The Lone Ranger,0
PC,Syfy,The Lonely,0
PC,Syfy,The Lost Future,0
PC,Syfy,The Magicians,131778
PC,Syfy,The Magicians Blog,0
PC,Syfy,The Magicians en EspaÃ±ol,951
PC,Syfy,The Masks,0
PC,Syfy,The Mayakovsky Circumstance,0
PC,Syfy,The Mirror,0
PC,Syfy,The Mummy,0
PC,Syfy,The Mummy Returns,0
PC,Syfy,The Night Room,0
PC,Syfy,The Real Haunting in Connecticut,0
PC,Syfy,The Red Forest,0
PC,Syfy,The Revenant,0
PC,Syfy,The Scorpion King 4: Quest for Power,0
PC,Syfy,The Self-improvement of Salvadore Ross,0
PC,Syfy,The Strangled Heart,0
PC,Syfy,The Twilight Zone,0
PC,Syfy,The Warrior's Way,0
PC,Syfy,The World in the Walls,0
PC,Syfy,The Writing Room,0
PC,Syfy,Thirty-Nine Graves,0
PC,Syfy,Thor: Hammer of the Gods,0
PC,Syfy,Tili Tili Bom,0
PC,Syfy,Tomorrow,0
PC,Syfy,"Transform your home today, fast & easy!",0
PC,Syfy,Tremors 5: Bloodlines,0
PC,Syfy,Troy: Street Magic,268
PC,Syfy,"Truth, Changes, Everything",0
PC,Syfy,Try Total Gym for $14.95,0
PC,Syfy,Unauthorized Magic; The Source of Magic,0
PC,Syfy,Video Villain,0
PC,Syfy,Vikingdom,0
PC,Syfy,Wanted Dead or Alive,0
PC,Syfy,What's in the Box,0
PC,Syfy,Where Is Everybody?,0
PC,Syfy,Witchslayer Gretl,0
PC,Syfy,Wizard Wars,0
PC,Syfy,WWE SmackDown,0
PC,Syfy,Wynonna Earp,32274
PC,Syfy,Year of the Monkey,0
PC,Syfy,Yesterday,0
PC,Syfy,Yowie; Haunted Mosque,0
PC,Syfy,Z Nation,0
PC,Syfy,Z Nation Special Feature,0
PC,Syfy,Zombie Apocalypse,0
PC,Syfy,Zombie Night,0
PC,TCN,,0
PC,TCN,1980 World Series Game 5: Phillies vs. Royals,0
PC,TCN,Alex Honnold,0
PC,TCN,Arena Football,0
PC,TCN,Barclays Premier League Soccer,0
PC,TCN,Best Blower Ever!,0
PC,TCN,Best of,0
PC,TCN,Best Pan Ever!,0
PC,TCN,Borgata Poker Open,0
PC,TCN,Boxing,0
PC,TCN,Breakfast on Broad,0
PC,TCN,CIZE Dance Workout!,0
PC,TCN,End Game,0
PC,TCN,Endless Golf,0
PC,TCN,Exploring the Arts,0
PC,TCN,Figure Skating,0
PC,TCN,Fish Oil Benefits Examined,0
PC,TCN,Flyers Postgame Live,0
PC,TCN,Flyers Pregame Live,0
PC,TCN,Good.Clean.Fun!,0
PC,TCN,Gray Gracefully,0
PC,TCN,How Older Women Are Losing Weight,0
PC,TCN,IndyCar Racing,0
PC,TCN,Inside Golf,0
PC,TCN,Kelly Slater,0
PC,TCN,Landscaping Secrets,0
PC,TCN,Larry King Special Report Update,0
PC,TCN,Look Good Naked in 90 Days!,0
PC,TCN,Lose Up to 15 Lbs in 21 Days,0
PC,TCN,Major League Ultimate,0
PC,TCN,Maxwell Awards,0
PC,TCN,MLB Baseball,0
PC,TCN,MLB Spring Training Baseball,0
PC,TCN,MLS Soccer,0
PC,TCN,NBA Basketball,0
PC,TCN,NEW Shark Rocket - Ultra-Lightweight!,0
PC,TCN,NEW Shark Rocket Vacuum!,0
PC,TCN,NEW Total Gym - $14.95 Offer!,0
PC,TCN,NHL Hockey,0
PC,TCN,Orange Line,0
PC,TCN,Paid Programming,0
PC,TCN,Phillies Clubhouse,0
PC,TCN,Phillies Post-Game Live,0
PC,TCN,Phillies Pre-Game Live,0
PC,TCN,Phillies Pregame,0
PC,TCN,Prostate Problems? Get Relief Fast!,0
PC,TCN,Rugby Sevens,0
PC,TCN,Serie A Soccer,0
PC,TCN,Shark Vacuum - New and Improved!,0
PC,TCN,Simple Puppy Training,0
PC,TCN,Sled Head 24/7,0
PC,TCN,SportsNet Central,0
PC,TCN,Stanley Cup Playoff,0
PC,TCN,State of the Union,0
PC,TCN,The 700Level Show,0
PC,TCN,The Chef's Kitchen,0
PC,TCN,The Dan Patrick Show,0
PC,TCN,Traveling Golfer,0
PC,TCN,Varsity Voice,0
PC,TCN,Villanova Championship Parade,0
PC,TCN,Why Use a Pressure Cooker?,0
PC,TCN,World Series of Fighting 30,0
PC,telemundo,,0
PC,telemundo,AFV Latin America,48
PC,telemundo,Avenida Brasil,52
PC,telemundo,Bajo El Mismo Cielo,394
PC,telemundo,Boxeo Telemundo,21
PC,telemundo,Caso Cerrado,7456
PC,telemundo,Celia,3814
PC,telemundo,Decisiones,338
PC,telemundo,Decisiones Extremas,115
PC,telemundo,DueÃ±os del ParaÃ_so,9
PC,telemundo,El SeÃ±or de los Cielos 1,0
PC,telemundo,El SeÃ±or de los Cielos 3,2201
PC,telemundo,El SeÃ±or de los Cielos 4,10432
PC,telemundo,El Show de Chica,10
PC,telemundo,Enfoque,34
PC,telemundo,Eva La Trailera,3738
PC,telemundo,Gran Hermano,2263
PC,telemundo,La Biblia,80
PC,telemundo,La Esclava Blanca,1412
PC,telemundo,La Querida del Centauro,995
